id, repo, followersCommunity, forksCommunity, followersParticipation, forksParticipation
toopay, 8192, 0, 257, 0.0, 0.0
jim-parry, 8192, 120, 237, 0.0, 0.0
alexbilbie, 8192, 0, 266, 0.0, 0.9999999999999997
gxgpet, 8192, 129, -1, 0.9315864460891132, -1
dchill42, 8192, 0, -1, 0.6525336348054103, -1
tianhe1986, 8192, -1, 270, -1, 0.5464251519090475
AkenRoberts, 8192, 0, -1, 0.8782786895984329, -1
aanbar, 8192, 0, -1, 0.8223646074770057, -1
it-can, 8192, 0, 18, 0.8319585154631232, 0.9332641850097045
ivantcholakov, 8192, 0, 267, 0.831922700857751, 0.9332641850097045
vkeranov, 8192, 1, -1, 0.0, -1
purwandi, 8192, 0, 237, 0.8507354304427862, 0.9529542418975532
masterklavi, 8192, 19, -1, 0.770813897472918, -1
joelcox, 8192, 0, 125, 0.8172642495759179, 0.8363110502480294
appleboy, 8192, 53, 20, 0.6627114849485721, 0.7797193747480315
kylefarris, 8192, 0, -1, 0.672549231097799, -1
galdiolo, 8192, 19, 257, 1.0, 0.8822631903794081
ahnh, 8192, -1, -1, -1, -1
Razican, 8192, 0, -1, 0.822480388849394, -1
ytetsuro, 8192, 120, 270, 0.9657931969009397, 0.6793287508206566
jdfm, 8192, -1, -1, -1, -1
robinsowell, 8192, 125, -1, 0.0, -1
sapics, 8192, 120, 109, 0.861479421472733, 0.847739351672472
tiyowan, 8192, -1, -1, -1, -1
ftwbzhao, 8192, 0, 257, 0.7083343797449118, 0.7510557514086011
lonnieezell, 8192, 0, 237, 0.8493061602755372, 0.9999999999999997
davidbarratt, 8192, 0, 257, 1.0, 0.8075403948382385
DiederikLascaris, 8192, -1, 382, -1, 0.7997928680509203
a-h-abid, 8192, 1, 9, 0.9514939476305262, 0.9059085881135015
djwoods, 8192, -1, -1, -1, -1
avenirer, 8192, 0, 382, 0.9518086383390859, 0.802219729650764
homstie-dev, 8192, 0, -1, 0.0, -1
kakysha, 8192, 106, -1, 0.9757469672809881, -1
AndrewPodner, 8192, -1, -1, -1, -1
mchobbylong, 8192, 121, 268, 1.0, 1.0
ggallon, 8192, 26, -1, 0.736229792537225, -1
mjnaderi, 8192, 21, 269, 0.9559574370505541, 0.9999999999999997
jamierumbelow, 8192, 0, 278, 0.8114863377830858, 0.8998963166297931
brenjt, 8192, 0, -1, 0.9011835276364244, -1
GDmac, 8192, 0, 273, 1.0, 0.0
tritrei, 8192, -1, -1, -1, -1
ruthlessfish, 8192, 0, -1, 0.8057900158407711, -1
foxlance, 8192, -1, 1, -1, 0.8906829736400312
Xeli, 8192, -1, -1, -1, -1
kenjis, 8192, 0, 270, 0.0, 0.71418496521397
zoaked, 8192, -1, -1, -1, -1
TalonTR, 8192, -1, -1, -1, -1
chrispassas, 8192, 1, -1, 0.9315864460891132, -1
druu, 8192, 0, 271, 0.0, 0.8346561270611872
danhunsaker, 8192, 15, 236, 0.7402763696835868, 0.9195863735176417
zhanghongyi, 8192, 122, -1, 0.8512264313513086, -1
Repox, 8192, 0, 83, 0.0, 0.9332641850097045
beilsma, 8192, -1, -1, -1, -1
shidec, 8192, -1, -1, -1, -1
katsew, 8192, 53, 109, 0.9720231141690532, 0.8776654623548252
iBotPeaches, 8192, 21, 24, 0.0, 0.9999999999999997
dhrrgn, 8192, 0, 272, 0.7458068496303125, 0.8988735027026556
jwensley2, 8192, 0, 273, 0.8337571815170408, 1.0
pkriete, 8192, 0, -1, 0.0, -1
rogerlherbert, 8192, -1, -1, -1, -1
freewil, 8192, 53, 109, 0.8551455679853456, 0.8468537486153112
mmestrovic, 8192, -1, -1, -1, -1
patwork, 8192, -1, -1, -1, -1
andrew-s, 8192, 0, 17, 0.7496594091928162, 0.9999999999999997
obiconbig, 8192, -1, -1, -1, -1
chernjie, 8192, 21, 109, 0.8669547377699699, 0.9191362745468151
chrisguiney, 8192, -1, -1, -1, -1
unfunco, 8192, 19, -1, 0.9243814253189693, -1
thefuzzy0ne, 8192, 0, -1, 0.8930737494554896, -1
Ignasimg, 8192, -1, -1, -1, -1
preems, 8192, -1, -1, -1, -1
rlerdorf, 8192, 19, 257, 0.0, 0.791854973859073
sharadrsoni, 8192, -1, -1, -1, -1
butane, 8192, -1, -1, -1, -1
nihaopaul, 8192, 1, 27, 0.9315864460891132, 0.8424124818320299
ckdarby, 8192, 19, 274, 0.7217844012413317, 0.7556929649445353
marcoscoelho, 8192, 0, 257, 0.8380141527440185, 0.9337545336081952
tubalmartin, 8192, 53, 17, 0.9518086383390859, 0.8998963166297931
rawoke083, 8192, -1, -1, -1, -1
jerkob, 8192, -1, -1, -1, -1
dionysiosarvanitis, 8192, 0, 34, 0.8195217966328808, 0.5381943003902271
fhjbalfoort, 8192, 0, -1, 0.9243814253189693, -1
petsagouris, 8192, 0, -1, 0.6525336348054103, -1
jonty-comp, 8192, -1, -1, -1, -1
juanitomint, 8192, -1, -1, -1, -1
mehdibo, 8192, -1, -1, -1, -1
pawelkg, 8192, -1, -1, -1, -1
syahzul, 8192, -1, -1, -1, -1
takayuky, 8192, -1, 109, -1, 0.9191362745468151
thanpolas, 8192, 53, 109, 0.7748348251695423, 0.899896316629792
tufanbarisyildirim, 8192, 124, 156, 0.0, 0.8194829249387693
zachflower, 8192, 0, 257, 0.0, 0.9999999999999997
cenk, 8192, 21, -1, 0.0, -1
leandronf, 8192, -1, 379, -1, 0.9999999999999997
yaoshanliang, 8192, 0, 25, 0.7635382746581457, 0.7556929649445353
achraf52, 8192, -1, -1, -1, -1
sourcejedi, 8192, 0, 237, 0.0, 0.9529542418975532
calvintam236, 8192, -1, -1, -1, -1
Chanthoeun, 8192, -1, 380, -1, 0.842726719802962
johnathancroom, 8192, 123, -1, 1.0, -1
matteomattei, 8192, -1, -1, -1, -1
MianSaleem, 8192, 0, 8, 0.8236576116125418, 0.9529542418975532
rangyal, 8192, -1, -1, -1, -1
sebastienadam, 8192, -1, -1, -1, -1
rajatsharma94, 8192, -1, 381, -1, 0.9999999999999997
mwhitneysdsu, 8192, 0, 237, 0.9581920187829349, 0.9529542418975532
chonthu, 8192, 0, 380, 0.8239859919036572, 0.0
pickupman, 8192, -1, -1, -1, -1
Kosmin, 8192, 15, -1, 0.7343198125210466, -1
kadishmal, 8192, 53, 109, 0.96579319690094, 0.9191362745468151
fredemmott, 8192, 0, 257, 0.0, 0.9666320794692133
fuxu, 8192, 15, -1, 0.8363604393126255, -1
wmh, 8192, -1, 109, -1, 0.7522977159518981
jamieburchell, 8192, -1, -1, -1, -1
jeroenvdgulik, 8192, 0, 257, 0.8969796843951656, 0.8463826197328522
kaiwangchen, 8192, 1, -1, 0.9315864460891132, -1
SmolSoftBoi, 8192, 0, -1, 0.9411511814879283, -1
natesilva, 8192, -1, 109, -1, 0.7837108774445698
radupotop, 8192, 21, 111, 0.9003514987453023, 0.9059085881135015
j0inty, 8192, -1, 382, -1, 0.8588630387144667
svennd, 8192, -1, 382, -1, 0.8588630387144667
tomasz154, 8192, -1, -1, -1, -1
slax0rr, 8192, 0, 271, 0.7679054337739619, 0.8118175937671408
wesbaker, 8192, 125, 279, 0.8977890712712208, 0.0
zploskey, 8192, 26, -1, 0.8385314001333246, -1
bjjay, 8192, -1, 112, -1, 0.8593292330546639
alinradut, 8192, -1, 257, -1, 0.81235242669272
dixy, 8192, -1, -1, -1, -1
versalle88, 8192, -1, -1, -1, -1
michaeljdennis, 8192, 0, -1, 0.8406336951754054, -1
seanfahey, 8192, -1, -1, -1, -1
schwemmer, 8192, -1, -1, -1, -1
bbarao, 8192, 126, -1, 1.0, -1
blasto333, 8192, -1, -1, -1, -1
damiengrandi, 8192, -1, -1, -1, -1
squaresurf, 8192, 15, -1, 0.938021757327698, -1
emrulmax2, 8192, -1, -1, -1, -1
gintsmurans, 8192, -1, 270, -1, 0.5635534160303114
halmai, 8192, -1, -1, -1, -1
theshem, 8192, 0, 1, 0.788810584895055, 0.0
hex-ci, 8192, 122, 109, 0.6874305469916691, 0.9337545336081952
JessevanAssen, 8192, 124, -1, 0.0, -1
joelkallman, 8192, -1, -1, -1, -1
JonoB, 8192, 0, 275, 0.0, 0.6086257157449537
captbaritone, 8192, 39, 109, 0.8394277793861206, 0.8100106792630939
logsdon, 8192, -1, -1, -1, -1
kponda, 8192, -1, -1, -1, -1
kevinsmith, 8192, 19, 227, 0.7698539242544533, 0.0
leandrowkz, 8192, 0, -1, 0.9407315357519037, -1
lracicot, 8192, 19, 276, 1.0, 0.9999999999999997
Mancy, 8192, 59, -1, 0.9657931969009397, -1
dgmike, 8192, 19, -1, 0.9757469672809878, -1
mickeywu, 8192, -1, -1, -1, -1
p4ul, 8192, 0, 257, 0.8818829788499095, 0.9999999999999997
philsturgeon, 8192, 0, 17, 0.8020018750986907, 0.0
rogeriopradoj, 8192, 19, 257, 0.8128467912715985, 0.8203135727596533
SammyK, 8192, 0, 9, 0.8416684156772265, 0.6889581961446983
srtfisher, 8192, 0, 125, 0.7955651768649725, 0.8336511633430895
shrmnk, 8192, -1, -1, -1, -1
ster, 8192, -1, 267, -1, 0.6627644706009674
suhindra, 8192, 0, 375, 0.8472262045749844, 0.6828872675886176
Syafiqq, 8192, -1, 27, -1, 0.8588630387144667
TimHas, 8192, -1, -1, -1, -1
refringe, 8192, 124, 281, 0.0, 0.0
aneasystone, 8192, 122, -1, 0.7903406668591517, -1
buhay, 8192, -1, -1, -1, -1
goreilly, 8192, -1, 1, -1, 0.862790873102002
genio, 8192, -1, -1, -1, -1
autohello, 8192, -1, -1, -1, -1
nopesled, 8192, -1, -1, -1, -1
qichengzx, 8192, 127, 253, 0.8585121374428413, 0.9666320794692136
rochefort, 8192, 15, 270, 0.8080392549641764, 0.7596660938341169
vibbow, 8192, -1, -1, -1, -1
iolufemi, 8192, 0, 257, 0.6525336348054103, 0.9032835452689338
tschechniker, 8192, -1, 383, -1, 0.9999999999999997
valioz, 8192, -1, -1, -1, -1
roastduck, 8192, 121, 268, 0.0, 0.0
caseyh, 8192, 53, 277, 1.0, 0.9529542418975532
garthkerr, 8192, 124, -1, 0.0, -1
mpmont, 8192, 0, 271, 0.7899845497635617, 0.8053147126473752
st2, 8192, -1, -1, -1, -1
aaronadamsCA, 8192, -1, -1, -1, -1
darkhouse, 8192, 0, 125, 0.7704401359678501, 0.8194829249387693
adrianorsouza, 8192, -1, 271, -1, 0.8396635392618345
boxsnake, 8192, -1, -1, -1, -1
rosseti, 8192, 1, 270, 0.9315864460891132, 0.6793287508206566
andrewmackrodt, 8192, -1, -1, -1, -1
brentashley, 8192, -1, -1, -1, -1
burakerdem, 8192, 0, 11, 0.7954287221178491, 0.9059085881135015
chadfurman, 8192, -1, -1, -1, -1
cfaulkner, 8192, 128, -1, 0.9657931969009397, -1
craigdanj, 8192, -1, -1, -1, -1
CroNiX, 8192, -1, 272, -1, 0.8720908295994894
dbernar1, 8192, -1, -1, -1, -1
dmmihaylov, 8192, 124, -1, 0.8566548504407312, -1
diogoosorio, 8192, 21, 274, 0.904877191293337, 0.0
TedThiCo, 8192, -1, -1, -1, -1
etki, 8192, 19, -1, 1.0, -1
FrankFFFF, 8192, -1, -1, -1, -1
dhinus, 8192, -1, -1, -1, -1
franciscollanquipichun, 8192, -1, -1, -1, -1
frankmichel, 8192, 19, -1, 0.0, -1
GustavBertram, 8192, -1, -1, -1, -1
indrakaw, 8192, -1, 270, -1, 0.6793287508206566
JackWH, 8192, 0, 6, 0.9548830769681913, 0.9999999999999997
johndekroon, 8192, -1, -1, -1, -1
eweap, 8192, 0, 178, 0.6965309398832451, 0.8523879143752304
kasimtan, 8192, -1, 270, -1, 0.6793287508206566
khoogheem, 8192, -1, -1, -1, -1
frypan-handler, 8192, -1, -1, -1, -1
kdazzle, 8192, 21, -1, 1.0, -1
ApOgEE, 8192, 1, 109, 0.7866192553295965, 0.8912158280761137
manuganji, 8192, 21, -1, 0.8320929079314082, -1
markhuot, 8192, 0, -1, 0.0, -1
jonesmdj, 8192, -1, -1, -1, -1
lablnet, 8192, 26, -1, 0.8997323267808313, -1
NickBusey, 8192, 0, 201, 0.9359754193432198, 0.9999999999999997
mZer0ne, 8192, -1, 27, -1, 0.8588630387144667
devnetkc, 8192, -1, 217, -1, 0.9059085881135015
samdoidge, 8192, -1, -1, -1, -1
samxli, 8192, -1, 327, -1, 0.8396635392618345
jvyyuie, 8192, -1, -1, -1, -1
stephenfrank, 8192, 0, 2, 0.7939696282035852, 0.9337545336081952
thallisphp, 8192, 0, 178, 0.9720231141690532, 0.7861487450374895
ktomk, 8192, 11, 257, 0.8439389008668369, 0.8260186486657417
WanWizard, 8192, 0, 257, 0.0, 0.7518006440183955
dascarlet, 8192, -1, -1, -1, -1
ddonatek, 8192, -1, -1, -1, -1
webquail, 8192, 1, 278, 0.843901541250784, 0.9059085881135015
el-ma, 8192, -1, -1, -1, -1
etrianag, 8192, -1, -1, -1, -1
fabianozenatti, 8192, -1, -1, -1, -1
Gommarah, 8192, -1, -1, -1, -1
hArpanet, 8192, -1, 237, -1, 0.9529542418975532
has2k1, 8192, -1, 93, -1, 0.0
intekhabrizvi, 8192, -1, 257, -1, 0.9999999999999997
jekkos, 8192, -1, -1, -1, -1
medhavini, 8192, -1, 381, -1, 0.0
mrw, 8192, 125, 279, 0.8009978617518567, 0.9999999999999997
ryanbriscall, 8192, 1, -1, 0.9315864460891132, -1
saintnicster, 8192, -1, -1, -1, -1
sv3tli0, 8192, 124, -1, 0.8655256806217224, -1
w0den, 8192, -1, -1, -1, -1
irfanevrens, 8192, -1, 257, -1, 0.6704658068972935
albertleao, 8192, 1, 18, 0.9315864460891132, 0.9999999999999997
lysenkobv, 8192, -1, -1, -1, -1
1stwebdesigns, 8192, 129, -1, 0.9657931969009397, -1
ajdunn2, 8192, 128, -1, 0.9657931969009397, -1
SterlingVix, 8192, -1, 109, -1, 0.8867089842091602
dangereyes88, 8192, -1, -1, -1, -1
samsonasik, 8192, 19, 257, 0.7353300837044299, 0.7113222112650095
absfarah, 8192, -1, -1, -1, -1
carneeki, 8192, -1, -1, -1, -1
assembledadam, 8192, 0, 280, 0.8255657030802781, 0.9999999999999997
sukrosono, 8192, 53, 236, 0.9325436229324944, 0.6442766524242354
amacneil, 8192, 0, 1, 0.8244425711095688, 0.852318719709019
amir-s, 8192, 130, 281, 1.0, 0.9666320794692136
pfote, 8192, 0, 271, 0.0, 0.8396635392618345
bergal, 8192, -1, -1, -1, -1
aitorres, 8192, 131, -1, 0.8444693577297309, -1
angelxaces, 8192, -1, -1, -1, -1
antonioolf, 8192, 21, -1, 0.8597760779050672, -1
PrestigeT, 8192, -1, -1, -1, -1
barrymieny, 8192, -1, -1, -1, -1
Brenderous, 8192, -1, -1, -1, -1
brettsantore, 8192, 19, 257, 0.8856425930244173, 0.9999999999999997
ChadBH, 8192, -1, 384, -1, 0.9999999999999997
shaffe-fr, 8192, 0, 0, 0.848380382829269, 0.4358105233214442
cmbuckley, 8192, -1, 109, -1, 0.8306204358826844
chrisege, 8192, -1, 125, -1, 0.9195863735176417
bluefuton, 8192, -1, -1, -1, -1
ccschmitz, 8192, 0, -1, 0.7478853324299561, -1
cgaldiolo-splashlight, 8192, -1, -1, -1, -1
cristik, 8192, -1, -1, -1, -1
porquero, 8192, -1, -1, -1, -1
toulet, 8192, -1, -1, -1, -1
WDC, 8192, 123, -1, 0.0, -1
groovenectar, 8192, -1, 199, -1, 0.8908739871316663
k3mist, 8192, -1, 1, -1, 0.8361745103046416
SneakyDave, 8192, -1, -1, -1, -1
DeanWunder, 8192, -1, 11, -1, 0.9059085881135015
Debeet, 8192, -1, -1, -1, -1
taitomagatsu, 8192, -1, -1, -1, -1
verkhoumov, 8192, -1, -1, -1, -1
stgeneral, 8192, 124, 118, 0.0, 0.9999999999999997
DevelopmentVSDevs, 8192, 16, -1, 0.9657931969009397, -1
dotancohen, 8192, -1, 385, -1, 0.9332641850097045
et-nik, 8192, -1, 236, -1, 0.8665284743378042
EdwinSmulders, 8192, -1, -1, -1, -1
emmanuelgrognet, 8192, -1, -1, -1, -1
erkaperka, 8192, -1, -1, -1, -1
Erocanti, 8192, -1, -1, -1, -1
fabiospampinato, 8192, 53, 39, 0.8655815439647871, 0.9529542418975532
phatyh, 8192, 0, -1, 0.7262078112418309, -1
feryardiant, 8192, 19, -1, 0.7126086271234555, -1
ounziw, 8192, 0, 270, 0.9102592104482683, 0.6793287508206566
fulopm, 8192, 1, -1, 0.9315864460891132, -1
gphg, 8192, -1, -1, -1, -1
Tpojka, 8192, 0, -1, 0.9336243345707884, -1
ha17, 8192, -1, 386, -1, 0.9529542418975532
Ema4rl, 8192, -1, -1, -1, -1
enapupe, 8192, -1, -1, -1, -1
antydemant, 8192, 53, 27, 0.7745511782578021, 0.8588630387144667
ilatif, 8192, 15, 274, 0.7527850584590077, 0.8194829249387693
jleft, 8192, -1, 7, -1, 0.9529542418975532
JamesSwift, 8192, -1, -1, -1, -1
jpswade, 8192, 19, 257, 0.7877118379714539, 0.9999999999999997
jtneal, 8192, 132, -1, 1.0, -1
Jcchemin, 8192, 124, -1, 0.0, -1
Jehong-Ahn, 8192, -1, -1, -1, -1
joellimberg, 8192, -1, -1, -1, -1
very-meanly, 8192, -1, -1, -1, -1
wrightlabs, 8192, -1, -1, -1, -1
kelleyjd, 8192, -1, -1, -1, -1
janosrusiczki, 8192, -1, -1, -1, -1
KN4CK3R, 8192, -1, -1, -1, -1
kamaslau, 8192, -1, -1, -1, -1
kellasreeves, 8192, -1, -1, -1, -1
katzgrau, 8192, 0, 125, 0.9039323336582372, 0.8867089842091602
kevincupp, 8192, 125, -1, 0.8009978617518567, -1
king724, 8192, -1, -1, -1, -1
Khuthaily, 8192, 0, -1, 1.0, -1
kitsunde, 8192, 21, 282, 0.8766619821921495, 0.9999999999999997
Kylob, 8192, -1, -1, -1, -1
kyleridolfo, 8192, 0, -1, 0.9801739101110823, -1
Lasha, 8192, 39, -1, 0.8820986401272877, -1
lloricode, 8192, 0, 109, 0.8762744362187681, 0.704803217720269
Lohith94, 8192, -1, -1, -1, -1
LouisMilotte, 8192, 19, -1, 1.0, -1
mamat-rahmat, 8192, -1, -1, -1, -1
manmath, 8192, 124, -1, 0.0, -1
mfigueroa, 8192, -1, -1, -1, -1
leecow, 16384, 134, -1, 0.9411511814879283, -1
rbhanda, 16384, 133, -1, 0.0, -1
richlander, 16384, 134, 286, 1.0, 0.9191362745468151
vivmishra, 16384, -1, -1, -1, -1
arthurrump, 16384, 134, 286, 0.0, 0.0
mairaw, 16384, 134, 287, 0.0, 0.7437817249066688
dcwhittaker, 16384, 133, -1, 1.0, -1
karelz, 16384, 134, 286, 0.0, 0.9529542418975532
kalaskarsanket, 16384, -1, -1, -1, -1
terrajobst, 16384, 134, 286, 0.0, 0.9056634007702948
Petermarcu, 16384, 134, 283, 0.8951270861497701, 0.9999999999999997
Anipik, 16384, -1, -1, -1, -1
preetikr, 16384, -1, -1, -1, -1
jamshedd, 16384, -1, -1, -1, -1
huanwu, 16384, -1, -1, -1, -1
carlossanlop, 16384, 134, 284, 0.9757469672809881, 0.9337545336081952
danmoseley, 16384, 134, 286, 0.0, 0.9159456067138209
rowanmiller, 16384, 134, 286, 0.0, 0.0
shmao, 16384, -1, -1, -1, -1
marcpopMSFT, 16384, 134, 285, 0.0, 0.9999999999999997
danroth27, 16384, 134, 286, 0.0, 0.8961585325450423
mmitche, 16384, 134, 387, 0.0, 0.0
weshaggard, 16384, 134, 288, 0.0, 0.0
wtgodbe, 16384, 135, 286, 0.0, 0.8720908295994894
blowdart, 16384, 134, 286, 0.0, 0.0
nxtn, 16384, 134, -1, 0.0, -1
captainsafia, 16384, 53, 370, 0.0, 0.9529542418975532
thaystg, 16384, 136, -1, 0.0, -1
joshfree, 16384, 134, -1, 0.9463148359073371, -1
mkArtakMSFT, 16384, -1, -1, -1, -1
dsplaisted, 16384, 134, 286, 0.0, 0.9337545336081952
angelazhangmsft, 16384, 134, -1, 0.0, -1
ericstj, 16384, 134, 284, 0.9462035024416631, 0.8964001552576981
jo-ninja, 16384, 134, 286, 0.95464631826435, 0.8961585325450423
sbomer, 16384, -1, 387, -1, 0.9999999999999997
tmat, 16384, 134, 286, 0.0, 0.8848855028703215
kendrahavens, 16384, 134, 287, 0.0, 0.8152963748703725
pranavkm, 16384, 19, 286, 0.0, 0.898015078149369
radical, 16384, 136, 285, 1.0, 0.9999999999999997
BethMassi, 16384, 134, 287, 0.0, 0.8152963748703725
davidortinau, 16384, 134, 293, 0.9129645991596744, 0.0
shaggygi, 16384, -1, 286, -1, 0.8961585325450423
MattWhilden, 16384, -1, -1, -1, -1
MihaZupan, 16384, 134, 286, 0.9521970358966253, 0.8961585325450423
jkotalik, 16384, 134, 286, 0.0, 0.9102077572324401
KathleenDollard, 16384, 134, 258, 0.0, 0.9999999999999997
noahfalk, 16384, 134, 286, 0.0, 0.8926969970328861
BrennanConroy, 16384, 134, 286, 0.0, 0.8861405293196076
janvorli, 16384, 134, -1, 0.0, -1
KexyBiscuit, 16384, 134, -1, 0.8867253551270854, -1
lewing, 16384, 136, 285, 0.9782925724323853, 0.0
NTaylorMullen, 16384, 9, 286, 0.0, 0.8602832864253316
halter73, 16384, 134, 286, 0.9603478260299271, 0.8894848468982551
WholesomeIsland, 16384, -1, -1, -1, -1
ali50m, 16384, -1, -1, -1, -1
ahsonkhan, 16384, 134, 288, 0.87121648911448, 0.9999999999999997
DamianEdwards, 16384, 134, 286, 0.0, 0.8484458266320772
HaoK, 16384, 134, 286, 0.0, 0.9191362745468151
JamesNK, 16384, 134, 286, 0.0, 0.9191362745468151
cincuranet, 16384, 141, -1, 0.0, -1
jongalloway, 16384, 9, 287, 0.8602320507614646, 0.8686348730230601
omajid, 16384, 134, 289, 0.9027404838436641, 0.0
svick, 16384, 134, 286, 0.0, 0.8954909029193937
cartermp, 16384, 134, 286, 0.0, 0.8235119159101307
Seikilos, 16384, -1, -1, -1, -1
shirhatti, 16384, 134, 286, 0.0, 0.9127845942928958
Youssef1313, 16384, 134, 286, 0.9159620134588926, 0.9238205379911301
dagood, 16384, 134, 286, 0.9518086383390859, 0.9529542418975532
hqueue, 16384, -1, -1, -1, -1
nohwnd, 16384, -1, 286, -1, 0.9425159304109022
RheaAyase, 16384, 134, 289, 0.9108684187322135, 0.9999999999999997
alfredmyers, 16384, -1, -1, -1, -1
Lxiamail, 16384, -1, -1, -1, -1
bleroy, 16384, 142, 283, 0.0, 0.0
bruno-garcia, 16384, 134, 384, 0.8339998538019604, 0.0
baronfel, 16384, 134, 286, 0.0, 0.808293626465494
SpaceShot, 16384, 137, -1, 0.9757469672809881, -1
CIPop, 16384, -1, -1, -1, -1
danzhu54, 16384, -1, -1, -1, -1
dlech, 16384, -1, 388, -1, 0.0
dougbu, 16384, 134, -1, 0.0, -1
enricosada, 16384, 143, 286, 0.0, 0.8961585325450423
eerhardt, 16384, 135, 290, 0.9801739101110823, 0.0
gkhanna79, 16384, -1, -1, -1, -1
Happypig375, 16384, 134, 286, 0.0, 0.8250454891706361
jkotas, 16384, 134, -1, 0.0, -1
javiercn, 16384, 134, 286, 0.0, 0.0
jchannon, 16384, 53, 286, 0.0, 0.7944443737721943
vcsjones, 16384, 134, 286, 0.0, 0.7654242906440129
krwq, 16384, 134, 286, 0.8429385573760158, 0.9191362745468151
kyle-seongwoo-jun, 16384, 134, -1, 0.947667379747533, -1
ffMathy, 16384, -1, -1, -1, -1
mthalman, 16384, 138, 286, 1.0, 0.9529542418975532
lofcz, 16384, -1, 56, -1, 1.0
MichaelSimons, 16384, 138, 290, 0.0, 0.9666320794692136
MichalStrehovsky, 16384, 134, 286, 0.0, 0.8961585325450423
philippgille, 16384, 53, 251, 0.6068581691863106, 0.9999999999999997
rainersigwald, 16384, 134, 286, 0.0, 0.8639194467459971
NextNebula, 16384, -1, -1, -1, -1
kumpera, 16384, 136, -1, 0.0, -1
Rutix, 16384, -1, -1, -1, -1
safern, 16384, 134, 286, 0.0, 0.9454369703888994
scottaddie, 16384, 137, 286, 0.9657931969009397, 0.9337545336081952
stephentoub, 16384, 134, 286, 0.0, 0.9191362745468151
sunandabalu, 16384, -1, 286, -1, 0.7657538910684947
tarekgh, 16384, 134, -1, 0.0, -1
Zastai, 16384, -1, -1, -1, -1
WeihanLi, 16384, 134, 286, 0.9046334236618849, 0.8852567695873902
halex2005, 16384, -1, -1, -1, -1
hinaria, 16384, -1, -1, -1, -1
chuckries, 16384, -1, -1, -1, -1
jnm2, 16384, 134, 284, 0.7770073517856722, 0.9260647871240345
IDisposable, 16384, 53, 286, 0.9518086383390859, 0.8885092036471334
martincostello, 16384, 134, 370, 0.9176019398405689, 0.9068895985322254
0xmohit, 16384, -1, -1, -1, -1
am11, 16384, 134, 283, 1.0, 0.9425159304109022
fitojb, 16384, -1, -1, -1, -1
aochagavia, 16384, 4, -1, 0.9315864460891132, -1
ajryan, 16384, -1, -1, -1, -1
CodeCharm, 16384, -1, -1, -1, -1
alexforster, 16384, -1, -1, -1, -1
AKTheKnight, 16384, -1, -1, -1, -1
abatishchev, 16384, -1, -1, -1, -1
AndreMarschalek, 16384, -1, -1, -1, -1
AArnott, 16384, 134, 286, 1.0, 0.9007988942713134
andreolvr, 16384, -1, -1, -1, -1
AndyMDoyle, 16384, -1, 286, -1, 0.7657538910684947
agriffard, 16384, 139, -1, 1.0, -1
SrivastavaAnubhav, 16384, -1, -1, -1, -1
avestura, 16384, 134, -1, 0.9327080065514528, -1
atifaziz, 16384, -1, 286, -1, 0.8734207051922986
AustinWise, 16384, -1, 286, -1, 0.9529542418975532
batzen, 16384, 134, 286, 0.9176019398405689, 0.7657538910684947
Falco20019, 16384, -1, -1, -1, -1
jahbenjah, 16384, 134, -1, 0.9410099723340613, -1
BillWagner, 16384, 134, 258, 0.0, 0.0
bsivanov, 16384, -1, -1, -1, -1
bcuff, 16384, -1, -1, -1, -1
brentschmaltz, 16384, 134, -1, 1.0, -1
bbowyersmyth, 16384, 134, 286, 1.0, 0.9191362745468151
Logerfo, 16384, -1, 39, -1, 0.9529542418975532
crweiner, 16384, 134, 211, 0.9176019398405689, 0.0
cheenamalhotra, 16384, 134, -1, 0.0, -1
doubleyewdee, 16384, -1, -1, -1, -1
ChrisRobbers, 16384, -1, -1, -1, -1
Mr9Madness, 16384, -1, -1, -1, -1
christianspecht, 16384, -1, -1, -1, -1
coryfinnegan, 16384, -1, -1, -1, -1
scalablecory, 16384, 134, 286, 0.0, 0.9529542418975532
danielabbatt, 16384, 134, -1, 1.0, -1
davidfowl, 16384, 134, 286, 0.6680121694290311, 0.9057736767425568
flcdrg, 16384, -1, 286, -1, 0.839172981826618
WiredUK, 16384, 134, 286, 0.9238279291543618, 0.7657538910684947
